,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,is_special_release,availability_override,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
2810,bcls,product,111310,1.0,MERLOT - OYSTER BAY HAWKES BAY,Merlot,,New Zealand Wine,4.2,[],True,22.99,,,2026-06-28T00:00:00.000-07:00,,"Essentially Oyster Bay Merlot is about elegance and intensity of fruit. The hero is always freshness of ripe fruit, spice and soft tannins on the palate.
",2026-06-28T00:00:00.000-07:00,['On Sale'],2026-07-25T00:00:00.000-07:00,,111310,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/111310.jpeg,2585,2026-07-22 11:10:01,,1,['09415549814635'],False,,0.75,[],MERLOT - OYSTER BAY HAWKES BAY,,New Zealand,False,Hawkes Bay,2,2,RED,MERLOT,False,160.0, OYSTER BAY HAWKES BAY,0.13,,False,['On Sale'],SR,,MERLOT ,NZ,,New Zealand Red Wine,Red Wine,False,False,0,20.99,00,False,,,merlot - oyster bay hawkes bay,,2026-07-25T00:00:00.000-07:00,165,Wine,[],True,,,1005,1044,1217,1938.75,59429.149999999994,0.0975,235.79487179487177,0.8080808080808081
2811,bcls,product,129715,1.0,MERLOT - SPIER SIGNATURE,Merlot,,South Africa Wine,4.2,[],,14.99,,,,,"Clear, medium ruby with light bricking around the rim; the nose offers armoas of cherry, cedar, earth and mulled red berry. The palate is dry with low acid and medium tannins on a medium body; look for flavours of cherry, plum, dusty rose and blueberry followed by a medium legnth finish.
",,['BCL Select'],,,129715,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/129715.jpeg,2362,2026-07-22 11:10:01,,1,"['00606655000282', '00819457000989', '06001522000404']",False,,0.75,[],MERLOT - SPIER SIGNATURE,,South Africa,False,,2,2,RED,MERLOT,False,173.0, SPIER SIGNATURE,0.135,,True,['BCL Select'],C,,MERLOT ,ZA,,South Africa Red Wine,Red Wine,False,False,0,14.99,00,False,,,merlot - spier signature,,,69,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1005,1050,1261,1771.5,35406.38,0.10125,148.04938271604937,0.8737373737373737
2812,bcls,product,549659,1.0,MERLOT - VILLA TERESA ORGANIC,Merlot,,Italy Wine,3.9,['Wines & Spirits Over 90 Points'],,20.99,,,,,"90 Points, Wine Orbit: ""Attractively fruited and inviting, the bouquet shows dark cherry, sweet plum, olive, and nutmeg aromas, leading to a fruit-expressive palate displaying a rounded mouthfeel and supple texture. Well supported by fine-grained tannins, making it delightfully drinkable."" (December 2024)
",,[],,,549659,,['Wines & Spirits Over 90 Points'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/549659.jpeg,2105,2026-07-22 11:10:01,Other,1,['08007615000373'],False,,0.75,['Organic'],MERLOT - VILLA TERESA ORGANIC,,Italy,False,Veneto,2,2,RED,MERLOT,True,173.0, VILLA TERESA ORGANIC,0.12,,False,[],SR,,MERLOT ,IT,,Italy Red Wine,Red Wine,False,False,0,20.99,00,False,"[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]",merlot - villa teresa organic,,,228,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,,,1005,1043,1203,1578.75,44183.95,0.09,233.2222222222222,0.8737373737373737
2813,bcls,product,19968,1.0,MERLOT - YELLOW TAIL,Merlot,,Australia Wine,3.1,[],,13.99,,,,,"This Merlot is everything a great wine should be soft, velvety and easy to drink. Dark plums, mulberries and spice on the palate.
",,[],,,19968,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/19968.jpeg,2588,2026-07-22 11:10:01,,1,"['00839743000035', '00031259009223', '09322214009060']",False,,0.75,[],MERLOT - YELLOW TAIL,,Australia,False,South Eastern Australia,2,2,RED,MERLOT,False,174.0, YELLOW TAIL,0.135,,False,[],SR,,MERLOT ,AU,,Australia Red Wine,Red Wine,False,False,0,13.99,00,False,,,merlot - yellow tail,,,100,Wine,[],True,,,1005,1026,1068,1941.0,36206.12,0.10125,138.17283950617283,0.8787878787878788
2814,bcls,product,150128,1.0,MERLOT VENEZIE  DONINI,Merlot,,Italy Wine,3.1,[],,18.99,,,,,"A great red Italian table wine with plumy jam aromas and ripe berry flavours on the palate. Matches well with grilled or BBQ red meat, lamb chops or ribs.
",,[],,,150128,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/150128.jpeg,1419,2026-07-22 11:10:01,Other,1,['08000160615207'],False,,1.5,[],MERLOT VENEZIE  DONINI,,Italy,False,Veneto,2,2,RED,MERLOT,False,157.0,MERLOT VENEZIE  DONINI,0.11,,False,[],SR,,,IT,,Italy Red Wine,Red Wine,False,False,0,18.99,00,False,,,merlot venezie  donini,,,56,Wine,[],True,,,1005,1043,1203,2128.5,26946.809999999998,0.165,115.09090909090908,0.7929292929292929
2815,bcls,product,61810,1.0,MERMAID - SMALL BATCH GIN,,,Gin,4.3,[],True,85.99,,,2026-06-28T00:00:00.000-07:00,,"97 Points, International Wine & Spirit Competition 2021: ""An inviting classic nose of juniper, citrus and pine. Liquorice and unusually an element of cocoa follows. Slightly saline on the palate, with a touch of heat. Well-balanced with wonderfully smooth mouthfeel.""
",2026-06-28T00:00:00.000-07:00,['On Sale'],2026-07-25T00:00:00.000-07:00,,61810,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/61810.jpeg,691,2026-07-22 11:10:01,,1,['05060508970064'],False,,0.7,[],MERMAID - SMALL BATCH GIN,,United Kingdom,False,,2,2,,,False,99.0, SMALL BATCH GIN,0.42,,False,['On Sale'],SH,,MERMAID ,GB,,Dry Gin,Gin,False,False,0,80.99,,False,,,mermaid - small batch gin,,2026-07-25T00:00:00.000-07:00,163,Spirits,[],True,,,1004,1017,1168,483.7,59419.09,0.294,292.4829931972789,0.5
2816,bcls,product,116038,1.0,METAXA - 7 STAR,,,Grape and Fruit Brandy,4.0,[],,37.99,,,,,"Amber with copper reflections. Ripe peach, prune and dry flowers. Round with full body. Sweet mature fruit and toffee. Prolonged and generous with a fruity finish.
",,[],,,116038,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/116038.jpeg,994,2026-07-22 11:10:01,,1,['05202795070755'],False,,0.75,[],METAXA - 7 STAR,,Greece,False,,3,3,,,False,126.0, 7 STAR,0.4,,False,[],SR,,METAXA ,GR,,Brandy,Brandy,False,False,0,37.99,,False,,,metaxa - 7 star,,,174,Spirits,[],True,,,1004,1018,1171,745.5,37762.060000000005,0.30000000000000004,126.63333333333333,0.6363636363636364
2817,bcls,product,317170,1.0,MEUKOW - VANILLA LIQUEUR,,,Liqueurs,4.6,[],,61.99,,,,,"Meukow Vanilla is the subtle blend of Meukow cognac and vanilla aromas. The aromatic harmony shows the perfect balance between the cognac, which is long and delicate, and the vanilla, which is silky and powerful, offering a new sensation to be enjoyed on the rocks or in a cocktail.
",,[],,,317170,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/317170.jpeg,5,2026-07-22 11:10:01,,1,['03257150046557'],False,,0.75,[],MEUKOW - VANILLA LIQUEUR,,France,False,,3,3,,,False,2.0, VANILLA LIQUEUR,0.3,,False,[],SM,,MEUKOW ,FR,,Other Liqueurs,Liqueurs,False,False,1,61.99,,False,,,meukow - vanilla liqueur,,,12,Spirits,[],True,,,1004,1019,1213,3.75,309.95,0.22499999999999998,275.5111111111111,0.010101010101010102
2818,bcls,product,154722,1.0,MEUKOW COGNAC - VSOP RED EDITION,,,Grape and Fruit Brandy,4.4,[],,90.99,,,,,"The remarkable quality of Meukow VSOP Superior was awarded several times in the most prestigious competitions and tastings around the world. Its incredible roundness is the fruit of the meticulous selection of eaux-de-vie entering in its blend and the minimum ageing requirement which is one year longer than the traditional VSOP. The richness and the delicacy of Meukow VSOP Superior aromas, and the power of its mellow tannins are outstanding.
",,[],,,154722,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/154722.jpeg,222,2026-07-22 11:10:01,,1,['03257150102536'],False,,0.75,[],MEUKOW COGNAC - VSOP RED EDITION,,France,False,,2,2,,,False,39.0, VSOP RED EDITION,0.4,,False,[],SH,,MEUKOW COGNAC ,FR,,Cognac,Cognac,False,False,0,90.99,,False,,,meukow cognac - vsop red edition,,,195,Spirits,[],True,,,1004,1018,1172,166.5,20199.78,0.30000000000000004,303.29999999999995,0.19696969696969696
2819,bcls,product,302147,1.0,MEUKOW COGNAC - VSOP RED EDITION,,,Grape and Fruit Brandy,4.0,[],True,49.99,,,2026-06-28T00:00:00.000-07:00,,False,2026-06-28T00:00:00.000-07:00,['On Sale'],2026-07-25T00:00:00.000-07:00,,302147,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/302147.jpeg,121,2026-07-22 11:10:01,,1,['03257150042597'],False,,0.375,[],MEUKOW COGNAC - VSOP RED EDITION,,France,False,,3,3,,,False,12.0, VSOP RED EDITION,0.4,,False,['On Sale'],ST,,MEUKOW COGNAC ,FR,,Cognac,Cognac,False,False,0,44.97,,False,,,meukow cognac - vsop red edition,,2026-07-25T00:00:00.000-07:00,4,Spirits,[],False,,,1004,1018,1172,45.375,6048.79,0.15000000000000002,333.26666666666665,0.06060606060606061
2820,bcls,product,158723,1.0,MEURSAULT - ANTOINE JOBARD 2022,,,France Wine,3.6,[],,249.99,,,,Chardonnay,"92 points, Vinous ""The 2022 Meursault Village, a blend of Jobard's lieux-dits, which has been the case for three vintages now, has a classic nose of orchard fruit, walnut and a touch of crushed stone. The palate is very well-balanced with a lime and citrus peel opening, crisp acidity and a little fatness towards the finish. Very fine."" January 2024
",,[],,,158723,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/158723.jpeg,4,2026-07-22 11:10:01,Cote De Beaune,1,['00097985158840'],False,,0.75,[],MEURSAULT - ANTOINE JOBARD 2022,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,1.0, ANTOINE JOBARD 2022,0.13,,False,[],SM,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,249.99,00,False,,,meursault - antoine jobard 2022,,,13,Wine,[],True,,,1005,1037,1155,3.0,999.96,0.0975,2564.0,0.005050505050505051
2821,bcls,product,188808,1.0,MEURSAULT - CHATEAU DE CITEAUX PHILLIPE BOUZEREAU MONOPOLE,,,France Wine,3.8,[],,129.99,,,,Chardonnay,"Grapes are pneumatically pressed, followed by fermentation on fine lees in oak barrels with regular bâtonnage (stirring). The wine is aged for 12 months in barrels (30% new oak), then matured for an additional 6 months in tank, with a light clarification prior to bottling. The wine shows a brilliant golden color with a clear, luminous hue. The nose is delicate, offering aromas of white flowers, fresh fruit, and subtle vanilla notes. On the palate, it is well-balanced, soft, and fresh, with a refined mineral character. The finish is long and pleasantly lingering.
",,[],,,188808,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/188808.jpeg,7,2026-07-22 11:10:01,Cote De Beaune,1,"['03701151702047', '03701151702726', '00626990336440']",False,,0.75,[],MEURSAULT - CHATEAU DE CITEAUX PHILLIPE BOUZEREAU MONOPOLE,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,2.0, CHATEAU DE CITEAUX PHILLIPE BOUZEREAU MONOPOLE,0.135,,False,[],ST,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,129.99,00,False,,,meursault - chateau de citeaux phillipe bouzereau monopole,,,17,Wine,[],True,,,1005,1037,1155,5.25,909.9300000000001,0.10125,1283.851851851852,0.010101010101010102
2822,bcls,product,389935,1.0,MEURSAULT - DOMAINE FAIVELEY,,,France Wine,5.0,[],,149.99,,,,Chardonnay,"On the nose, enticing aromas of yellow and white fruits are delicately paired with woody nuances. On the palate, around and generous attack gives way to persistent flavors of vanilla and toasted bread. The delicately acidic finish confirms the aromatic elegance of this wine.
",,[],,,389935,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/389935.jpeg,25,2026-07-22 11:10:01,Cote De Beaune,1,"['03351000851817', '03351000852319', '03351000852210', '03351000852111']",False,,0.75,[],MEURSAULT - DOMAINE FAIVELEY,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,4.0, DOMAINE FAIVELEY,0.135,,False,[],SM,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,149.99,00,False,,,meursault - domaine faiveley,,,1,Wine,[],True,,,1005,1037,1155,18.75,3749.75,0.10125,1481.3827160493827,0.020202020202020204
2823,bcls,product,530814,1.0,MEURSAULT - DOMAINE LATOUR GIRAUD 1ER CRU GENEVRIERES 2023,,,France Wine,4.7,[],,265.99,,,,Chardonnay,"92-95 Points, Burghound: ""A naturally exotic nose of jasmine tea, gardenia, smoked apple and a variety of citrus nuances. There is fine volume to the super-sleek and strikingly textured medium weight flavors that exude an appealing bead of minerality on the lightly austere and wonderfully persistent finish that is also impeccably well-balanced. Excellent."" (June 2025)
",,[],,,530814,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/530814.jpeg,8,2026-07-22 11:10:01,Cote De Beaune,1,['00795898012296'],False,,0.75,[],MEURSAULT - DOMAINE LATOUR GIRAUD 1ER CRU GENEVRIERES 2023,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,2.0, DOMAINE LATOUR GIRAUD 1ER CRU GENEVRIERES 2023,0.135,,False,[],SM,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,265.99,00,False,,,meursault - domaine latour giraud 1er cru genevrieres 2023,,,8,Wine,[],True,,,1005,1037,1155,6.0,2127.92,0.10125,2627.0617283950614,0.010101010101010102
2824,bcls,product,486991,1.0,MEURSAULT - FAMILLE PICARD,,,France Wine,4.8,[],,135.99,,,,Chardonnay,"Organic. Attractive bouquet of orange blossom and white peach with light waxy aromas. The palate is powerful, full of energy and harmonious, with hints of stem ginger and pineapple. Long on the finish, this village-level Meursault punches above its weight.
",,[],,,486991,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/486991.jpeg,35,2026-07-22 11:10:01,Cote De Beaune,1,['03267680011253'],False,,0.75,[],MEURSAULT - FAMILLE PICARD,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,4.0, FAMILLE PICARD,0.135,,False,[],SH,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,135.99,00,False,,,meursault - famille picard,,,56,Wine,[],True,,,1005,1037,1155,26.25,4759.650000000001,0.10125,1343.111111111111,0.020202020202020204
2825,bcls,product,686069,1.0,MEURSAULT - JEAN FERY 2023,,,France Wine,3.0,[],,157.99,,,,Chardonnay,False,,[],,,686069,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/686069.jpeg,29,2026-07-22 11:10:01,Cote De Beaune,1,['03464170922048'],False,,0.75,[],MEURSAULT - JEAN FERY 2023,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,8.0, JEAN FERY 2023,0.13,,False,[],SM,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,157.99,00,False,,,meursault - jean fery 2023,,,1,Wine,[],False,,,1005,1037,1155,21.75,4581.71,0.0975,1620.4102564102564,0.04040404040404041
2826,bcls,product,245905,1.0,MEURSAULT - LOUIS LATOUR 2021,,,France Wine,5.0,[],,139.99,,,,Chardonnay,"This wine is round and elegant, featuring flavours of yellow peach, vanilla, and toasted almond. It finishes with a distinct mineral note, offering a balanced and refined tasting experience.
",,[],,,245905,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/245905.jpeg,36,2026-07-22 11:10:01,Cote De Beaune,1,"['03566921212313', '03566921222312', '03566921232311']",False,,0.75,[],MEURSAULT - LOUIS LATOUR 2021,,France,False,Burgundy,3,3,WHITE,CHARDONNAY,False,10.0, LOUIS LATOUR 2021,0.135,,False,[],SR,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,1,139.99,00,False,,,meursault - louis latour 2021,,,4,Wine,[],True,,,1005,1037,1155,27.0,5039.64,0.10125,1382.6172839506173,0.050505050505050504
2827,bcls,product,129522,1.0,MEURSAULT - OLIVIER CYROT BUTHIAU 2021,,,France Wine,3.0,[],,175.99,,,,Chardonnay,"Cyrot-Buthiau's vineyard holdings are tiny and everything is carried out by hand with a faultless attention to detail by award-winning winemaker and owner, Olivier Cyrot. This Meursault is typically matured in oak barrels, of which 30 to 40% is new oak, for 12-18 months depending on the vintage. 
",,['BCL Select'],,,129522,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/129522.jpeg,19,2026-07-22 11:10:01,Cote De Beaune,1,"['03945700800901', '00626990347415']",False,,0.75,[],MEURSAULT - OLIVIER CYROT BUTHIAU 2021,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,4.0, OLIVIER CYROT BUTHIAU 2021,0.13,,True,['BCL Select'],C,,MEURSAULT ,FR,,France White Wine,White Wine,False,False,0,175.99,00,False,,,meursault - olivier cyrot buthiau 2021,,,7,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1005,1037,1155,14.25,3343.8100000000004,0.0975,1805.025641025641,0.020202020202020204
2828,bcls,product,339315,1.0,MEURSAULT 1ER CHARMES - DOMAINE FAIVELEY 2023,,,France Wine,4.0,[],,285.99,,,,Chardonnay,"The nose is complex, revealing delicate floral aromas intertwined with subtle woody notes. It offers a beautiful aromatic persistence on the palate and is distinguished by a very good balance between richness and acidity.
",,[],,,339315,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/339315.jpeg,14,2026-07-22 11:10:01,Cote De Beaune,1,"['03351001762211', '03351001762310']",False,,0.75,[],MEURSAULT 1ER CHARMES - DOMAINE FAIVELEY 2023,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,3.0, DOMAINE FAIVELEY 2023,0.14,,False,[],SM,,MEURSAULT 1ER CHARMES ,FR,,France White Wine,White Wine,False,False,0,285.99,00,False,,,meursault 1er charmes - domaine faiveley 2023,,,2,Wine,[],True,,,1005,1037,1155,10.5,4003.86,0.10500000000000001,2723.7142857142853,0.015151515151515152
2829,bcls,product,169000,1.0,MEURSAULT 1ER GENEVRIERES - BOYER MARTENOT 2018,,,France Wine,3.2,[],,325.99,,,,Chardonnay,"This Genevrieres exhibts notes of pear, freshly baked bread, nutmeg and a buttery pasty, followed by medium to full body, palate that's racy and precise with a penetrating finish
",,[],,,169000,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/169000.jpeg,12,2026-07-22 11:10:01,Cote De Beaune,1,['00626990344612'],False,,0.75,[],MEURSAULT 1ER GENEVRIERES - BOYER MARTENOT 2018,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,3.0, BOYER MARTENOT 2018,0.135,,False,[],SM,,MEURSAULT 1ER GENEVRIERES ,FR,,France White Wine,White Wine,False,False,0,325.99,00,False,,,meursault 1er genevrieres - boyer martenot 2018,,,9,Wine,[],True,,,1005,1037,1155,9.0,3911.88,0.10125,3219.654320987654,0.015151515151515152
2830,bcls,product,765529,1.0,MEURSAULT 1ER GENEVRIERES - LATOUR GIRAUD CUVEE DES PIERRE23,,,France Wine,5.0,[],,315.99,,,,Other Grape Variety,"93-95 Points, Burghound: ""Cool and elegant with a plenitude of floral elements adding breadth to the very pretty and naturally exotic aromas of honeysuckle, white peach, anise,  & exotic tea. The succulent, round and impressively scaled  flavors display solid power on the very tightly wound, balanced and wonderfully persistent, lemony and bone-dry finish"" (June 2025)
",,[],,,765529,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/765529.jpeg,12,2026-07-22 11:10:01,Other,1,['00795898006080'],False,,0.75,[],MEURSAULT 1ER GENEVRIERES - LATOUR GIRAUD CUVEE DES PIERRE23,,France,False,Burgundy,2,2,WHITE,OTHER GRAPE VARIETY,False,2.0, LATOUR GIRAUD CUVEE DES PIERRE23,0.135,,False,[],SM,,MEURSAULT 1ER GENEVRIERES ,FR,,France White Wine,White Wine,False,False,0,315.99,00,False,,,meursault 1er genevrieres - latour giraud cuvee des pierre23,,,1,Wine,[],True,,,1005,1037,1155,9.0,3791.88,0.10125,3120.8888888888887,0.010101010101010102
2831,bcls,product,677132,1.0,MEURSAULT 1ER LES CRAS - PHILIPPE COLIN,,,France Wine,5.0,[],,269.99,,,,Chardonnay,"An elegant, mineral-driven 2023 with impressive tension and precision. Aromas of pear, lemon blossom, and stony, wet rock lead to a linear, sleek palate. This Premier Cru shows refined oak influence, vibrant acidity, and a clean, saline finish rather than overt, heavy weight.
",,[],,,677132,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/677132.jpeg,9,2026-07-22 11:10:01,Cote De Beaune,1,['03760196304937'],False,,0.75,[],MEURSAULT 1ER LES CRAS - PHILIPPE COLIN,,France,False,Burgundy,2,2,WHITE,CHARDONNAY,False,1.0, PHILIPPE COLIN,0.13,,False,[],SM,,MEURSAULT 1ER LES CRAS ,FR,,France White Wine,White Wine,False,False,0,269.99,00,False,,,meursault 1er les cras - philippe colin,,,9,Wine,[],False,,,1005,1037,1155,6.75,2429.91,0.0975,2769.128205128205,0.005050505050505051
2832,bcls,product,474080,1.0,MEURSAULT CLOS DE MAZERAY - DOMAINE JACQUES PRIEUR,,,France Wine,2.4,['Wines & Spirits Over 90 Points'],,204.99,,,,Other Blend,"90-92 Points, Vinous: ""Matured in 20% new oak and 30% aged in foudres, the 2018 Meursault Clos de Mazeray has a lively, generous, well-defined bouquet featuring scents of apple blossom, lime flower and even a hint of fresh rhubarb. The palate is well balanced with a fine line of acidity, and quite weighty in the mouth, leading to a waxy-textured finish. Very fine."" (January 2020)
",,[],,,474080,,['Wines & Spirits Over 90 Points'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/474080.jpeg,3,2026-07-22 11:10:01,Other,1,"['03760155257731', '03760155254013', '03760155255843', '03760155257137', '03760155256406']",False,,0.75,[],MEURSAULT CLOS DE MAZERAY - DOMAINE JACQUES PRIEUR,,France,False,Burgundy,2,2,WHITE,OTHER BLEND,False,1.0, DOMAINE JACQUES PRIEUR,0.135,,False,[],SM,,MEURSAULT CLOS DE MAZERAY ,FR,,France White Wine,White Wine,False,False,0,204.99,00,False,"[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]",meursault clos de mazeray - domaine jacques prieur,,,5,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,,,1005,1037,1155,2.25,614.97,0.10125,2024.5925925925926,0.005050505050505051
2833,bcls,product,87257,1.0,MGM - ACQUESI BRACHETTO,,,Italy Wine,3.5,[],,18.49,,,,,"This Brachetto has an enticing deep rose colour with an elegant perlage. The bouquet consists of raspberry, cherry and delicate rose petals. A pleasant acidity complements the sweet flavour, matching perfectly with fresh cheeses, savoury or spicy cuisine, and chocolate desserts.
",,['BCL Select'],,,87257,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/87257.jpeg,27,2026-07-22 11:10:01,Other,1,['08056457510205'],False,,0.75,[],MGM - ACQUESI BRACHETTO,,Italy,False,Piedmont,3,3,ROSE,NOT APPLICABLE,False,1.0, ACQUESI BRACHETTO,0.065,,True,['BCL Select'],C,,MGM ,IT,,Italy Sparkling Wine,Sparkling Wine,False,False,1,18.49,10,False,,,mgm - acquesi brachetto,,,60,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1005,1043,1205,20.25,499.22999999999996,0.04875,379.2820512820512,0.005050505050505051
2834,bcls,product,157459,1.0,MICAMPO - BLANCO,,,Tequila,5.0,[],,46.99,,,,,False,,['New Product'],,,157459,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/157459.jpeg,83,2026-07-22 11:10:01,,1,['00086003272033'],False,,0.75,[],MICAMPO - BLANCO,,Mexico,False,,2,2,,,False,4.0, BLANCO,0.4,,False,['New Product'],SM,,MICAMPO ,MX,,Blanco/Silver Tequila,Tequila,False,False,0,46.99,,True,,,micampo - blanco,,,1,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",False,,,1004,1022,1270,62.25,3900.17,0.30000000000000004,156.63333333333333,0.020202020202020204
2835,bcls,product,236585,1.0,MICHELOB - ULTRA SLEEK 24 CAN,,,Domestic - Other Province Beer,4.1,[],,51.99,False,False,,,"Containing 90 calories, 3 grams of carbs and 0 grams of sugar per 355 ml serving, Michelob Ultra is a light lager brewed with the perfect balance of hops and grains, producing a light citrus aroma and a crisp, refreshing finish.
",,[],,,236585,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/236585.jpeg,1452,2026-07-22 11:10:01,,24,"['00062067547874', '00062067375828']",False,,0.355,[],MICHELOB - ULTRA SLEEK 24 CAN,Lager,Canada,False,,2,2,,,False,88.0, ULTRA SLEEK 24 CAN,0.04,Domestic Beer,False,[],SR,National Domestic Beer,MICHELOB ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,51.99,,False,,,michelob - ultra sleek 24 can,,,55,Beer,[],True,,,1000,1290,1138,12371.039999999999,75489.48,0.3408,152.55281690140845,0.4444444444444444
2836,bcls,product,233737,1.0,MICHELOB - ULTRA SLEEK CAN,,,Domestic - Other Province Beer,3.7,[],,34.49,False,False,,,"Containing 90 calories, 3 grams of carbs and 0 grams of sugar per 355 ml serving, Michelob Ultra is a light lager brewed with the perfect balance of hops and grains, producing a light citrus aroma and a crisp, refreshing finish.
",,[],,,233737,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/233737.jpeg,2685,2026-07-22 11:10:01,,15,['00062067376184'],False,,0.355,[],MICHELOB - ULTRA SLEEK CAN,Lager,Canada,False,,2,2,,,False,155.0, ULTRA SLEEK CAN,0.04,Domestic Beer,False,[],G,National Domestic Beer,MICHELOB ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,34.49,,False,,,michelob - ultra sleek can,,,199,Beer,[],True,,,1000,1290,1138,14297.624999999998,92605.65000000001,0.21299999999999997,161.92488262910803,0.7828282828282829
