,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
231,bcls,product,320306,0.61182934,BLUE GROUSE - CHARME DE L'ILE,,True,Canada - BC,4.7,[],,28.99,,,,,"Made with a 100% Vancouver Island grapes, the blend consists of carefully selected Germanic varieties. Very aromatic, fruity and crisp, this wine is a real crowd-pleaser.
",,['BC VQA'],,,320306,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/320306.jpeg,48,2026-08-26 08:10:02,,1,['00696852117357'],False,,0.75,"['BC VQA', 'All VQA']",BLUE GROUSE - CHARME DE L'ILE,,Canada,False,,3,3,NOT APPLICABLE,NOT APPLICABLE,False,6.0, CHARME DE L'ILE,0.12,,False,['BC VQA'],ST,,BLUE GROUSE ,CA,,Canada - BC Sparkling Wine,Sparkling Wine,False,False,1,28.99,01,False,,,blue grouse - charme de lile,True,,18,Wine,[],True,1005,1028,1080,36.0,1391.52,0.09,322.1111111111111,0.030303030303030304
232,bcls,product,977330,0.61182934,BLUE GROUSE - PINOT GRIS 2023,,True,Canada - BC,4.7,[],,28.99,,,,Other Blend,"Bright and expressive, opening with aromas of apple, apple blossom, white flower, and white grapefruit, layered with subtle hints of baking spice. The palate is fresh and focused, with crisp acidity and notes of citrus pith, cider apple, and white plum. Textured through the mid-palate, with a clean, lively finish. 
",,['BC VQA'],,,977330,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/977330.jpeg,986,2026-08-26 08:10:02,,1,"['00696852117401', '00626990179689', '06269900179559', '00696852013833', '00626990329299', '00626990329114', '00626990179634', '00626990259770']",False,,0.75,"['BC VQA', 'All VQA']",BLUE GROUSE - PINOT GRIS 2023,,Canada,False,,2,2,WHITE,OTHER BLEND,False,78.0, PINOT GRIS 2023,0.125,,False,['BC VQA'],SH,,BLUE GROUSE ,CA,,Canada - BC White Wine,White Wine,False,False,0,28.99,00,False,,,blue grouse - pinot gris 2023,True,,31,Wine,[],True,1005,1028,1079,739.5,28584.14,0.09375,309.22666666666663,0.3939393939393939
233,bcls,product,290554,0.61182934,BLUE GROUSE - ROSE,,True,Canada - BC,4.7,[],,26.99,,,,,"A bright, expressive ros&eacute; with lifted aromatics of grapefruit peel, rosehip, and red berries. On the palate, zesty citrus and floral notes meet a creamy texture and crisp acidity. 2024 vintage captures the freshness and energy of Vancouver Island. 63% Pinot Noir, 15% Pinot Gris, 12% Gamay Noir, 10% Chardonnay.",,['BC VQA'],,,290554,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/290554.jpeg,849,2026-08-26 08:10:02,,1,"['00696852117388', '00696852013765']",False,,0.75,"['BC VQA', 'All VQA']",BLUE GROUSE - ROSE,,Canada,False,,2,2,ROSE,NOT APPLICABLE,False,76.0, ROSE,0.115,,False,['BC VQA'],SH,,BLUE GROUSE ,CA,,Canada - BC Rose Wine,Rose Wine,False,False,0,26.99,00,False,,,blue grouse - rose,True,,40,Wine,[],True,1005,1028,1078,636.75,22914.51,0.08625000000000001,312.927536231884,0.3838383838383838
234,bcls,product,729,0.6080055,BLUE NUN - SICHEL SOHNE,,,Germany Wine,3.2,[],,14.99,,,,Other Grape Variety,"Fantastic scents of apples and fruits create a luscious, delicate wine. With a mineral taste and refreshing acidity the Blue Nun Rivaner enthuses with its playful finesse of a slight residual sweetness.
",,[],,,729,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/729.jpeg,2370,2026-08-26 08:10:02,,1,"['00707596001038', '00707596000017']",False,,0.75,[],BLUE NUN - SICHEL SOHNE,,Germany,False,Other Rhein,2,2,WHITE,OTHER GRAPE VARIETY,False,188.0, SICHEL SOHNE,0.11,,False,[],SR,,BLUE NUN ,DE,,Germany White Wine,White Wine,False,False,0,14.99,02,False,,,blue nun - sichel sohne,,,148,Wine,[],True,1005,1039,1165,1777.5,35526.3,0.0825,181.6969696969697,0.9494949494949495
235,bcls,product,102866,0.61182934,BOBAL ROSADO - SIERRA SALINAS,,,Spain Wine,4.0,[],,12.99,,,,,"Intense pink with touches of violet. Sweet and traditional confectionery, all strawberry chewing gum, soft sweets and fresh cream. It is fresh, fruity and balanced, with a smooth texture and a long finish.
",,['BCL Select'],,,102866,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/102866.jpeg,2790,2026-08-26 08:10:02,,1,['08420202250270'],False,,0.75,[],BOBAL ROSADO - SIERRA SALINAS,,Spain,False,Other Spain South,2,2,ROSE,NOT APPLICABLE,False,168.0, SIERRA SALINAS,0.12,,True,['BCL Select'],C,,BOBAL ROSADO ,ES,,Spain Rose Wine,Rose Wine,False,False,0,12.99,00,False,,,bobal rosado - sierra salinas,,,107,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1051,1267,2092.5,36242.1,0.09,144.33333333333334,0.8484848484848485
236,bcls,product,165991,0.61182934,BODACIOUS - BOURBON,Other Blend,,Canada - BC,3.9,[],,11.99,,,,,"Rich, bold, smooth and tasty, with aromas of black cherry, vanilla and spice.
",,[],,,165991,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/165991.jpeg,2296,2026-08-26 08:10:02,,1,['00063657038574'],False,,0.75,[],BODACIOUS - BOURBON,,Canada,False,,2,2,RED,OTHER BLEND,False,171.0, BOURBON,0.12,,False,[],SR,,BODACIOUS ,CA,,Canada - BC Red Wine,Red Wine,False,False,0,11.99,02,False,,,bodacious - bourbon,,,139,Wine,[],True,1005,1028,1077,1722.0,27529.04,0.09,133.22222222222223,0.8636363636363636
237,bcls,product,430959,0.61182934,BODACIOUS - CABERNET SAUVIGNON,Cabernet Sauvignon,,Canada - BC,3.6,[],,11.97,,,,,"Juicy, ripe and robust, with aromas of blackberry and blackcurrant.
",,[],,,430959,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/430959.jpeg,1549,2026-08-26 08:10:02,,1,['00063657033791'],False,,0.75,[],BODACIOUS - CABERNET SAUVIGNON,,Canada,False,,3,3,RED,CABERNET SAUVIGNON,False,140.0, CABERNET SAUVIGNON,0.13,,False,[],SR,,BODACIOUS ,CA,,Canada - BC Red Wine,Red Wine,False,False,0,11.97,02,False,,,bodacious - cabernet sauvignon,,,184,Wine,[],True,1005,1028,1077,1161.75,18541.530000000002,0.0975,122.76923076923077,0.7070707070707071
238,bcls,product,546317,0.61182934,BODACIOUS - PINOT GRIGIO,,,Canada - BC,3.4,[],,11.99,,,,Pinot Gris / Pinot Grigio,"Fresh, fruity, aromatic and easy-drinking, with aromas of citrus.
",,[],,,546317,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/546317.jpeg,1585,2026-08-26 08:10:02,,1,['00063657031780'],False,,0.75,[],BODACIOUS - PINOT GRIGIO,,Canada,False,,3,3,WHITE,PINOT GRIS/PINOT GRIGIO,False,152.0, PINOT GRIGIO,0.12,,False,[],SR,,BODACIOUS ,CA,,Canada - BC White Wine,White Wine,False,False,0,11.99,02,False,,,bodacious - pinot grigio,,,145,Wine,[],True,1005,1028,1079,1188.75,19004.15,0.09,133.22222222222223,0.7676767676767676
239,bcls,product,39313,0.61182934,BODACIOUS - SMOOTH RED,Other Blend,,Canada - BC,3.5,[],,19.99,,,,,"A bold, ripe, juicy and full-bodied red that blends together Merlot and Cabernet Sauvignon. Rich flavours and aromas of blueberries and blackcurrant are present from start to finish.
",,[],,,39313,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/39313.jpeg,1447,2026-08-26 08:10:02,,1,['00063657033685'],False,,1.5,[],BODACIOUS - SMOOTH RED,,Canada,False,,2,2,RED,OTHER BLEND,False,162.0, SMOOTH RED,0.125,,False,[],SR,,BODACIOUS ,CA,,Canada - BC Red Wine,Red Wine,False,False,0,19.99,02,False,,,bodacious - smooth red,,,214,Wine,[],True,1005,1028,1077,2170.5,28925.53,0.1875,106.61333333333333,0.8181818181818182
240,bcls,product,459677,0.61182934,BODACIOUS - SMOOTH RED,Other Blend,,Canada - BC,3.6,[],True,11.99,,,2026-07-26T00:00:00.000-07:00,,"A bold, ripe, juicy and full-bodied red that blends together Merlot and Cabernet Sauvignon. Rich flavours and aromas of blueberries and blackcurrant are present from start to finish.
",2026-07-26T00:00:00.000-07:00,['On Sale'],2026-08-29T00:00:00.000-07:00,,459677,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/459677.jpeg,3423,2026-08-26 08:10:02,,1,['00063657031773'],False,,0.75,[],BODACIOUS - SMOOTH RED,,Canada,False,,2,2,RED,OTHER BLEND,False,193.0, SMOOTH RED,0.125,,False,['On Sale'],G,,BODACIOUS ,CA,,Canada - BC Red Wine,Red Wine,False,False,0,10.99,02,False,,,bodacious - smooth red,,2026-08-29T00:00:00.000-07:00,449,Wine,[],True,1005,1028,1077,2567.25,41041.770000000004,0.09375,127.89333333333333,0.9747474747474747
241,bcls,product,125680,0.6080055,BODACIOUS - SMOOTH RED,Other Blend,,Canada - BC,3.9,[],,42.99,,,,,"A bold, ripe, juicy and full-bodied red that blends together Merlot and Cabernet Sauvignon. Rich flavours and aromas of blueberries and blackcurrant are present from start to finish.
",,[],,,125680,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/125680.jpeg,1412,2026-08-26 08:10:02,,1,['00063657034743'],False,,4.0,[],BODACIOUS - SMOOTH RED,,Canada,False,,2,2,RED,OTHER BLEND,False,194.0, SMOOTH RED,0.125,,False,[],G,,BODACIOUS ,CA,,Canada - BC Red Wine,Red Wine,False,False,0,42.99,00,False,,,bodacious - smooth red,,,73,Wine,[],True,1005,1028,1077,5648.0,60701.880000000005,0.5,85.98,0.9797979797979798
242,bcls,product,370833,0.61182934,BODACIOUS - SMOOTH WHITE,,,Canada - BC,3.5,[],True,11.99,,,2026-07-26T00:00:00.000-07:00,Other Blend,"Rich, crisp and fruit-forward, Bodacious Smooth White is blend of Sauvignon Blanc and Moscato that offers up aromas of tropical fruit, citrus and peach.
",2026-07-26T00:00:00.000-07:00,['On Sale'],2026-08-29T00:00:00.000-07:00,,370833,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/370833.jpeg,3114,2026-08-26 08:10:02,,1,['00063657031766'],False,,0.75,[],BODACIOUS - SMOOTH WHITE,,Canada,False,,2,2,WHITE,OTHER BLEND,False,175.0, SMOOTH WHITE,0.125,,False,['On Sale'],SR,,BODACIOUS ,CA,,Canada - BC White Wine,White Wine,False,False,0,10.99,01,False,,,bodacious - smooth white,,2026-08-29T00:00:00.000-07:00,202,Wine,[],True,1005,1028,1079,2335.5,37336.86,0.09375,127.89333333333333,0.8838383838383839
243,bcls,product,86965,0.6080055,BODACIOUS - SMOOTH WHITE,,,Canada - BC,4.0,[],,42.99,,,,Other Blend,"Rich, crisp and fruit-forward, Bodacious Smooth White is blend of Sauvignon Blanc and Moscato that offers up aromas of tropical fruit, citrus and peach.
",,[],,,86965,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/86965.jpeg,1190,2026-08-26 08:10:02,,1,['00063657036020'],False,,4.0,[],BODACIOUS - SMOOTH WHITE,,Canada,False,,2,2,WHITE,OTHER BLEND,False,164.0, SMOOTH WHITE,0.115,,False,[],SR,,BODACIOUS ,CA,,Canada - BC White Wine,White Wine,False,False,0,42.99,01,False,,,bodacious - smooth white,,,95,Wine,[],True,1005,1028,1079,4760.0,51158.100000000006,0.46,93.45652173913044,0.8282828282828283
244,bcls,product,470914,0.6080055,BODACIOUS - SMOOTH WHITE,,,Canada - BC,3.6,[],,19.99,,,,Other Blend,"Rich, crisp and fruit-forward, Bodacious Smooth White is blend of Sauvignon Blanc and Moscato that offers up aromas of tropical fruit, citrus and peach.
",,[],,,470914,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/470914.jpeg,1407,2026-08-26 08:10:02,,1,['00063657033760'],False,,1.5,[],BODACIOUS - SMOOTH WHITE,,Canada,False,,2,2,WHITE,OTHER BLEND,False,150.0, SMOOTH WHITE,0.125,,False,[],SR,,BODACIOUS ,CA,,Canada - BC White Wine,White Wine,False,False,0,19.99,01,False,,,bodacious - smooth white,,,35,Wine,[],True,1005,1028,1079,2110.5,28125.929999999997,0.1875,106.61333333333333,0.7575757575757576
245,bcls,product,895144,0.6080055,BODEGAS FILLABOA - SELECCION FINCA MONTE ALTO ALBARINO 2022,,,Spain Wine,3.7,[],,45.99,,,,Albarino / Alvarinho,"High aromatic intensity and a delicate straw yellow color that reflects bright greenish tones. Notes of ripe fruit, apple and citrus, which give way to hints of bakery flavours such as brioche and light toasted notes that gain prominence with time in the bottle.
",,[],,,895144,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/895144.jpeg,285,2026-08-26 08:10:02,,1,"['08425875011029', '00784585001910']",False,,0.75,[],BODEGAS FILLABOA - SELECCION FINCA MONTE ALTO ALBARINO 2022,,Spain,False,Other Spain North,2,2,WHITE,ALBARINO/ALVARINHO,False,31.0, SELECCION FINCA MONTE ALTO ALBARINO 2022,0.125,,False,[],SR,,BODEGAS FILLABOA ,ES,,Spain White Wine,White Wine,False,False,0,45.99,00,False,,,bodegas fillaboa - seleccion finca monte alto albarino 2022,,,32,Wine,[],True,1005,1051,1269,213.75,13107.150000000001,0.09375,490.56,0.15656565656565657
246,bcls,product,783555,0.61182934,BOKBUNJA-UM BLACK RASPBERRY,,,Other Country Wine,4.1,[],,14.99,,,,,"Bokbunja-Um offers vibrant notes of ripe black raspberries with a rich, jammy sweetness and a smooth, medium body. Made from 100% fresh Korean bokbunja, it delivers pure, deep berry flavour with no additives and a lingering, elegant finish.
",,[],,,783555,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/783555.jpeg,765,2026-08-26 08:10:02,,1,['08809200520019'],False,,0.375,[],BOKBUNJA-UM BLACK RASPBERRY,,Korea - South,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,61.0,UM BLACK RASPBERRY,0.12,,False,[],SR,,BOKBUNJA,KR,,Other Country Fruit and Dessert Wine,Other Wine,False,False,0,14.99,00,False,,,bokbunja-um black raspberry,,,349,Wine,[],True,1005,1046,1229,286.875,11467.35,0.045,333.11111111111114,0.30808080808080807
247,bcls,product,36319,0.61182934,BOLGHERI - GUADO AL TASSO CONT'UGO 2018,Other Blend,,Italy Wine,4.4,[],,74.99,,,,,"92 Points, Wine Spectator: ""Antinori Guado al Tasso Cont'Ugo 2018 is a vibrant, Merlot-driven red with aromas of black cherry, blackberry, wild herbs, and savory spice. Rich and expressive, the palate delivers concentrated dark fruit balanced by refined tannins and freshness. Elegant and approachable, it finishes long, smooth, and beautifully structured."" (August 2021)
",,[],,,36319,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/36319.jpeg,140,2026-08-26 08:10:02,Other,1,['08001935005575'],False,,0.75,[],BOLGHERI - GUADO AL TASSO CONT'UGO 2018,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,12.0, GUADO AL TASSO CONT'UGO 2018,0.14,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,74.99,00,False,,,bolgheri - guado al tasso contugo 2018,,,11,Wine,[],True,1005,1043,1203,105.0,10498.599999999999,0.10500000000000001,714.190476190476,0.06060606060606061
248,bcls,product,448092,0.61182934,BOLGHERI - LE MACCHIOLE,Sangiovese,,Italy Wine,4.6,[],,61.99,,,,,"This blend of Merlot, Cabernet Franc, Syrah and Cabernet Sauvignon opens with aromas of black-skinned berry, cedar, plum and clove. The juicy palate offers blackcurrant jam, licorice and sage alongside velvety tannins. 
",,[],,,448092,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/448092.jpeg,151,2026-08-26 08:10:02,Other,1,"['08032700765066', '00795898001580']",False,,0.75,[],BOLGHERI - LE MACCHIOLE,,Italy,False,Tuscany,2,2,RED,SANGIOVESE,False,21.0, LE MACCHIOLE,0.14,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,61.99,00,False,,,bolgheri - le macchiole,,,53,Wine,[],True,1005,1043,1203,113.25,9360.49,0.10500000000000001,590.3809523809523,0.10606060606060606
249,bcls,product,416592,0.61182934,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2019,Other Blend,,Italy Wine,4.1,[],,79.99,,,,,"94 Points, Wine Advocate: ""A blend of Merlot, Cabernet Sauvignon, Cabernet Franc and Petit Verdot, the 2019 Bolgheri Rosso Le Serre Nuove dell'Ornellaia shows a greater degree of focus and detail compared to the previous vintage that I tasted at the same time. This wine reveals the sharp contours and etched character of the Cabernet Franc, especially with black licorice and black pepper. The results are linear and pure. Elegant fruit notes of blackberry and dark currant add to the thick layering of the wine. Drink Date: 2022 - 2033."" (May 2021)
",,[],,,416592,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/416592.jpeg,37,2026-08-26 08:10:02,Other,1,['00818201021355'],False,,0.75,[],BOLGHERI - LE SERRE NUOVE ORNELLAIA 2019,,Italy,False,Tuscany,3,3,RED,OTHER BLEND,False,5.0, LE SERRE NUOVE ORNELLAIA 2019,0.145,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,1,79.99,00,False,,,bolgheri - le serre nuove ornellaia 2019,,,11,Wine,[],True,1005,1043,1203,27.75,2959.6299999999997,0.10874999999999999,735.5402298850576,0.025252525252525252
250,bcls,product,469990,0.6080055,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2020,Other Blend,,Italy Wine,5.0,[],,185.99,,,,,"93 Points, James Suckling: ""Ornellaia Le Serre Nuove 2020 is rich and polished, offering aromas of currants, bark, cinnamon, and delicate floral notes. Velvety on the palate, layers of dark fruit, spice, chocolate, and walnut unfold seamlessly. Balanced and expressive, it delivers refined tannins, impressive depth, and a long, flavourful finish."" (July 2023)
",,[],,,469990,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/469990.jpeg,3,2026-08-26 08:10:02,Other,1,['00818201021591'],False,,1.5,[],BOLGHERI - LE SERRE NUOVE ORNELLAIA 2020,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,1.0, LE SERRE NUOVE ORNELLAIA 2020,0.135,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,185.99,00,False,,,bolgheri - le serre nuove ornellaia 2020,,,1,Wine,[],True,1005,1043,1203,4.5,557.97,0.2025,918.4691358024692,0.005050505050505051
251,bcls,product,469996,0.6080055,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2020,Other Blend,,Italy Wine,4.1,[],,79.99,,,,,"Deep ruby red colour, with purple highlights, Le Serre Nuove dell'Ornellaia 2020 clearly reveals an evident and generous aromatic expression, characterised by scents of ripe red fruit. The wine is smooth, rounded and enveloping, but full-bodied and substantial at the same time, showing great balance between structure, fullness and elegance.
",,[],,,469996,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/469996.jpeg,83,2026-08-26 08:10:02,Other,1,['00818201021584'],False,,0.75,[],BOLGHERI - LE SERRE NUOVE ORNELLAIA 2020,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,3.0, LE SERRE NUOVE ORNELLAIA 2020,0.135,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,79.99,00,False,,,bolgheri - le serre nuove ornellaia 2020,,,7,Wine,[],True,1005,1043,1203,62.25,6639.169999999999,0.10125,790.0246913580246,0.015151515151515152
252,bcls,product,324257,0.6080055,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2021,Other Blend,,Italy Wine,5.0,[],,79.99,,,,,"95 Points, Wine Enthusiast: ""On the nose, hot, meaty, umami aromas hold court, but dark fruit and a sanguine, tangy metallic component prevent those notes of smoke, pepper and tar from becoming overpowering. Undertones of vanilla and chocolate lift the fruit on the palate, but unyielding tannins and energetic acid ensure the spicy earthiness endures. "" (December 2023)
",,[],,,324257,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/324257.jpeg,389,2026-08-26 08:10:02,Other,1,['00818201021850'],False,,0.75,[],BOLGHERI - LE SERRE NUOVE ORNELLAIA 2021,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,36.0, LE SERRE NUOVE ORNELLAIA 2021,0.135,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,79.99,00,False,,,bolgheri - le serre nuove ornellaia 2021,,,3,Wine,[],True,1005,1043,1203,291.75,31116.109999999997,0.10125,790.0246913580246,0.18181818181818182
253,bcls,product,296743,0.61182934,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2022,Other Blend,,Italy Wine,5.0,[],,79.99,,,,,"93 Points, Wine Spectator: ""A smooth red, this evokes cedar, plum, black currant, blackberry, vanilla and resin aromas and flavours. Broad and dense, with accents of leather, earth and tobacco on the long finish. Cabernet Sauvignon. Drink now through 2036."" (July 2024)
",,[],,,296743,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/296743.jpeg,47,2026-08-26 08:10:02,Other,1,['00818201022208'],False,,0.75,[],BOLGHERI - LE SERRE NUOVE ORNELLAIA 2022,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,6.0, LE SERRE NUOVE ORNELLAIA 2022,0.135,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,79.99,00,False,,,bolgheri - le serre nuove ornellaia 2022,,,2,Wine,[],True,1005,1043,1203,35.25,3759.5299999999997,0.10125,790.0246913580246,0.030303030303030304
254,bcls,product,293087,0.6080055,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2022,Other Blend,,Italy Wine,5.0,[],,185.99,,,,,"93 Points, Wine Spectator: ""A smooth red, this evokes cedar, plum, black currant, blackberry, vanilla and resin aromas and flavours. Broad and dense, with accents of leather, earth and tobacco on the long finish. Cabernet Sauvignon. Drink now through 2036."" (July 2024)
",,[],,,293087,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/293087.jpeg,2,2026-08-26 08:10:02,Other,1,['00818201022215'],False,,1.5,[],BOLGHERI - LE SERRE NUOVE ORNELLAIA 2022,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,1.0, LE SERRE NUOVE ORNELLAIA 2022,0.145,,False,[],ST,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,185.99,00,False,,,bolgheri - le serre nuove ornellaia 2022,,,1,Wine,[],True,1005,1043,1203,3.0,371.98,0.21749999999999997,855.1264367816093,0.005050505050505051
255,bcls,product,117300,0.61182934,BOLGHERI - POGGIO AL TESORO IL SEGGIO,Other Blend,,Italy Wine,4.6,[],,52.99,,,,,"93 Points, James Suckling: ""Attractive aromas of sweet tobacco, black olives and sage, as well as dark fruit. Medium-to full-bodied with medium, round tannins that are chewy and tense. Needs some time to soften. Merlot, cabernet sauvignon and cabernet franc. Drink after 2023.""
",,[],,,117300,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/117300.jpeg,524,2026-08-26 08:10:02,Other,1,['08033049450408'],False,,0.75,[],BOLGHERI - POGGIO AL TESORO IL SEGGIO,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,45.0, POGGIO AL TESORO IL SEGGIO,0.14,,False,[],SR,,BOLGHERI ,IT,,Italy Red Wine,Red Wine,False,False,0,52.99,00,False,,,bolgheri - poggio al tesoro il seggio,,,33,Wine,[],True,1005,1043,1203,393.0,27766.760000000002,0.10500000000000001,504.66666666666663,0.22727272727272727
256,bcls,product,722660,0.61182934,BOLGHERI SUPERIORE - GUADO AL TASSO 2021,Bordeaux Blend,,Italy Wine,4.5,[],,219.99,,,,,"96 Points, Decanter: ""Antinori Guado al Tasso Bolgheri Superiore 2021 is refined and intensely structured, revealing layers of black and blue fruit, balsamic notes, mint, and forest floor. Bright acidity and polished tannins bring energy and precision, while mineral nuances add depth. Long, elegant, and age-worthy, it finishes with remarkable persistence."" (August 2024)
",,[],,,722660,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/722660.jpeg,172,2026-08-26 08:10:02,Other,1,"['08001935714507', '08001935001706']",False,,0.75,[],BOLGHERI SUPERIORE - GUADO AL TASSO 2021,,Italy,False,Tuscany,2,2,RED,BORDEAUX BLEND,False,24.0, GUADO AL TASSO 2021,0.14,,False,[],ST,,BOLGHERI SUPERIORE ,IT,,Italy Red Wine,Red Wine,False,False,0,219.99,00,False,,,bolgheri superiore - guado al tasso 2021,,,25,Wine,[],True,1005,1043,1203,129.0,37838.28,0.10500000000000001,2095.142857142857,0.12121212121212122
257,bcls,product,391139,0.61182934,BOLGHERI SUPERIORE - ORNELLAIA 2018,Other Blend,,Italy Wine,4.0,[],,329.99,,,,,"97 Points, Vinous: ""The 2018 Ornellaia is an introvert at this stage. Medium in body, with terrific persistence and impeccable balance, the 2018 is not in any mood to show all its cards today. Hints of red berry fruit, mocha, spice, licorice and dried flowers emerge with a bit of coaxing. I won't be surprised to see it put on weight with more time in bottle. There is certainly plenty to look forward to. Readers should expect a silky, aromatic Ornellaia in line with vintages such as 2004 that are more about finesse than raw power. This is the first time in which Merlot drives the blend in Ornellaia. Drinking Window: 2025 - 2040."" (January 2021)
",,[],,,391139,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/391139.jpeg,2,2026-08-26 08:10:02,Other,1,['00818201021072'],False,,0.75,[],BOLGHERI SUPERIORE - ORNELLAIA 2018,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,2.0, ORNELLAIA 2018,0.14,,False,[],SM,,BOLGHERI SUPERIORE ,IT,,Italy Red Wine,Red Wine,False,False,0,329.99,00,False,,,bolgheri superiore - ornellaia 2018,,,5,Wine,[],True,1005,1043,1203,1.5,659.98,0.10500000000000001,3142.7619047619046,0.010101010101010102
258,bcls,product,420784,0.61182934,BOLGHERI SUPERIORE - ORNELLAIA 2019,Other Blend,,Italy Wine,4.6,[],,1420.0,,,,,"97 Points, James Suckling: ""Ornellaia Bolgheri Superiore 2019 is a powerful yet impeccably refined Tuscan red. Aromas of blackcurrant, cedar, sandalwood, basil, and thyme lead into a structured palate layered with dark fruit, wet earth, and mineral nuances. Firm, polished tannins provide depth and precision, culminating in a long, elegant, age-worthy finish."" (April 2022)
",,[],,,420784,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/420784.jpeg,1,2026-08-26 08:10:02,Other,1,['00818201021478'],False,,3.0,[],BOLGHERI SUPERIORE - ORNELLAIA 2019,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,1.0, ORNELLAIA 2019,0.14,,False,[],SM,,BOLGHERI SUPERIORE ,IT,,Italy Red Wine,Red Wine,False,False,0,1420.0,00,False,,,bolgheri superiore - ornellaia 2019,,,3,Wine,[],True,1005,1043,1203,3.0,1420.0,0.42000000000000004,3380.9523809523807,0.005050505050505051
