,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
270,bcls,product,254850,0.24846016,PARALLEL 49 - CRAFT LAGER TALL CAN,,,Domestic - BC Beer,3.7,[],,2.69,True,False,,,"A light, clean lager with a hint of malt and subtle hop flavour. An iconic East Van beer. Clean, crisp and refreshing. A pale lager brewed with all malted barley and local Sterling hops grown at Sartori Cedar Ranch in Chilliwack, BC. Fermented cool using a traditional German lager yeast.
",,['BCL Select'],,,254850,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/254850.jpeg,33905,2025-12-27 12:10:01,,1,['00823994001873'],False,,0.473,[],PARALLEL 49 - CRAFT LAGER TALL CAN,Lager,Canada,True,,2,2,,,False,175, CRAFT LAGER TALL CAN,0.05,Domestic Beer,True,['BCL Select'],C,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,2.69,,False,,,parallel 49 - craft lager tall can,,,121,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1000,1006,1135,16037.064999999999,91204.45,0.02365,113.74207188160676,0.9067357512953368
271,bcls,product,186059,0.24985512,PARALLEL 49 - CRAFT PACK CANS,,,Domestic - BC Beer,4.0,[],,23.99,True,False,,,"Parallel 49 Craft Pack brings you three of the most refreshing and easy-drinking styles from their award-winning roster, including the iconic Craft Lager, Craft Pale Ale and Craft Pilsner.
",,['BCL Select'],,,186059,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/186059.jpeg,1287,2025-12-27 12:10:01,,12,['00823994002511'],False,,0.355,[],PARALLEL 49 - CRAFT PACK CANS,Variety Pack,Canada,True,,2,2,,,False,114, CRAFT PACK CANS,0.05,Domestic Beer,True,['BCL Select'],C,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,23.99,,False,,,parallel 49 - craft pack cans,,,122,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1000,1006,1135,5482.62,30875.129999999997,0.213,112.62910798122066,0.5906735751295337
272,bcls,product,254842,0.24985512,PARALLEL 49 - CRAFT PALE ALE TALL CAN,,,Domestic - BC Beer,3.9,[],,2.89,True,False,,,"A well-balanced, refreshing and hoppy beer with supporting caramel malts. The Centennial and Amarillo hops showcase aromas and flavours of orange and grapefruit while the yeast provides a juicy peachiness. Craft Pale Ale is refreshing and highly drinkable Northwest Pale Ale.
",,[],,,254842,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/254842.jpeg,12629,2025-12-27 12:10:01,,1,['00823994002351'],False,,0.473,[],PARALLEL 49 - CRAFT PALE ALE TALL CAN,Pale Ale,Canada,True,,2,2,,,False,123, CRAFT PALE ALE TALL CAN,0.05,Domestic Beer,False,[],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,2.89,,False,,,parallel 49 - craft pale ale tall can,,,118,Beer,[],True,1000,1006,1135,5973.517,36497.810000000005,0.02365,122.19873150105708,0.6373056994818653
273,bcls,product,254836,0.24985512,PARALLEL 49 - CRAFT PILSNER TALL CAN,,,Domestic - BC Beer,3.2,[],True,2.69,True,False,2025-11-23T00:00:00.000-08:00,,"A crisp, golden pilsner with rich maltiness and floral hop notes, honoring the classic Czech style with a modern twist.
",2025-11-23T00:00:00.000-08:00,"['BCL Select', 'On Sale']",2025-12-27T00:00:00.000-08:00,,254836,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/254836.jpeg,18370,2025-12-27 12:10:01,,1,['00823994003020'],False,,0.473,[],PARALLEL 49 - CRAFT PILSNER TALL CAN,Pilsner,Canada,True,,2,2,,,False,125, CRAFT PILSNER TALL CAN,0.05,Domestic Beer,True,"['BCL Select', 'On Sale']",C,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,1.99,,False,,,parallel 49 - craft pilsner tall can,,2025-12-27T00:00:00.000-08:00,70,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1000,1006,1135,8689.01,49415.299999999996,0.02365,113.74207188160676,0.6476683937823834
274,bcls,product,152658,0.24985512,PARALLEL 49 - FILTHY DIRTY IPA CAN,,,Domestic - BC Beer,4.1,[],,14.99,True,False,,,"A West Coast style IPA with a ton of hop flavour and aroma. Subtle sweet malt flavour backs up the huge amount of orange, grapefruit, pine and floral aromas this beer expels.
",,[],,,152658,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/152658.jpeg,1092,2025-12-27 12:10:01,,6,['00823994001859'],False,,0.355,[],PARALLEL 49 - FILTHY DIRTY IPA CAN,India Pale Ale,Canada,True,,2,2,,,False,129, FILTHY DIRTY IPA CAN,0.07200000000000001,Domestic Beer,False,[],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,14.99,,False,,,parallel 49 - filthy dirty ipa can,,,104,Beer,[],True,1000,1006,1135,2325.96,16369.08,0.15336000000000002,97.74387063119457,0.6683937823834197
275,bcls,product,195236,0.24985512,PARALLEL 49 - FILTHY DIRTY IPA TALL CAN,,,Domestic - BC Beer,4.5,[],True,3.29,False,False,2025-11-23T00:00:00.000-08:00,,"A West Coast style IPA with a ton of hop flavour and aroma. Subtle sweet malt flavour backs up the huge amount of orange, grapefruit, pine and floral aromas this beer expels.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,195236,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/195236.jpeg,14276,2025-12-27 12:10:01,,1,['00823994000616'],False,,0.473,[],PARALLEL 49 - FILTHY DIRTY IPA TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,112, FILTHY DIRTY IPA TALL CAN,0.07200000000000001,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,2.79,,False,,,parallel 49 - filthy dirty ipa tall can,,2025-12-27T00:00:00.000-08:00,8,Beer,[],True,1000,1006,1135,6752.548,46968.04,0.034056,96.6055907916373,0.5803108808290155
276,bcls,product,251292,0.24846016,PARALLEL 49 - HOP PATROLL TALL CAN MIXER,,,Domestic - BC Beer,3.6,[],,23.99,True,False,,,"Four unique, hop-forward brews-Haymaker (Cold IPA), Shredder (NZ Pils), Captain Grog (hazy IPA), and Sluggo (West Coast IPA) -each crafted to deliver a distinctive and refreshing hop experience.
",,[],,,251292,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/251292.jpeg,873,2025-12-27 12:10:01,,8,['00823994005642'],False,,0.473,[],PARALLEL 49 - HOP PATROLL TALL CAN MIXER,Variety Pack,Canada,True,,2,2,,,False,111, HOP PATROLL TALL CAN MIXER,0.057,Domestic Beer,False,[],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,23.99,,False,,,parallel 49 - hop patroll tall can mixer,,,33,Beer,[],True,1000,1006,1135,3303.432,20943.27,0.215688,111.22547383257297,0.5751295336787565
277,bcls,product,173693,0.24985512,PARALLEL 49 - SCHADENFREUDE PUMPKIN OKTOBERFEST CAN,,,Domestic - BC Beer,4.0,[],True,14.49,True,False,2025-11-23T00:00:00.000-08:00,,"This malty Oktoberfest-style lager has real pumpkin added to the mash and pumpkin pie spices added to the brew kettle. Expect a malty lager with pumpkin, cinnamon, nutmeg and ginger.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,173693,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/173693.jpeg,294,2025-12-27 12:10:01,,6,['00823994002733'],False,,0.355,[],PARALLEL 49 - SCHADENFREUDE PUMPKIN OKTOBERFEST CAN,Lager,Canada,True,,2,2,,,False,26, SCHADENFREUDE PUMPKIN OKTOBERFEST CAN,0.05,Domestic Beer,False,['On Sale'],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,11.27,,False,,,parallel 49 - schadenfreude pumpkin oktoberfest can,,2025-12-27T00:00:00.000-08:00,61,Beer,[],True,1000,1006,1135,626.2199999999999,4260.06,0.1065,136.05633802816902,0.13471502590673576
278,bcls,product,311817,0.24985512,PARALLEL 49 - SUPERDELIC TIME MACHINE TALL CAN,,,Domestic - BC Beer,3.4,[],,3.29,False,False,,,False,,[],,,311817,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/311817.jpeg,116,2025-12-27 12:10:01,,1,['00823994006120'],False,,0.473,[],PARALLEL 49 - SUPERDELIC TIME MACHINE TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,6, SUPERDELIC TIME MACHINE TALL CAN,0.064,Domestic Beer,False,[],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,3.29,,False,,,parallel 49 - superdelic time machine tall can,,,7,Beer,[],False,1000,1006,1135,54.867999999999995,381.64,0.030272,108.68128964059197,0.031088082901554404
279,bcls,product,234760,0.24985512,PARALLEL 49 - TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,,,Domestic - BC Beer,4.3,[],,3.69,True,False,,,"There are big tropical flavours and notes of pine in this IPA that is not overly bitter and has a warming finish.
",,['New Product'],,,234760,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/234760.jpeg,8470,2025-12-27 12:10:01,,1,['00823994001255'],False,,0.473,[],PARALLEL 49 - TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,107, TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,0.092,Domestic Beer,False,['New Product'],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,3.69,,True,,,parallel 49 - toques of hazzard double white ipa tall can,,,110,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",True,1000,1006,1135,4006.31,31254.3,0.043516,84.79639672764041,0.5544041450777202
280,bcls,product,37080,0.24846016,PARALLEL 49 - TRASH PANDA I.P.A CAN,,,Domestic - BC Beer,4.0,[],True,14.99,True,False,2025-11-23T00:00:00.000-08:00,,"A North East-style hazy IPA. Huge amounts of dry-hopping give this beer complex notes of melon, tropical fruit and pear.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,37080,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/37080.jpeg,1122,2025-12-27 12:10:01,,6,['00823994000784'],False,,0.355,[],PARALLEL 49 - TRASH PANDA I.P.A CAN,India Pale Ale,Canada,True,,2,2,,,False,96, TRASH PANDA I.P.A CAN,0.055,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,13.99,,False,,,parallel 49 - trash panda i.p.a can,,2025-12-27T00:00:00.000-08:00,205,Beer,[],True,1000,1006,1135,2389.8599999999997,16818.78,0.11714999999999999,127.95561246265473,0.49740932642487046
281,bcls,product,322634,0.24985512,PARALLEL 49 - TRASH PANDA IPA 8 FOR 6 CAN,,,Domestic - BC Beer,4.0,[],,14.79,True,False,,,"Get 8 cans for the price of 6! This is a North East-style hazy IPA. Huge amounts of dry-hopping give this beer complex notes of melon, tropical fruit and pear.
",,[],,,322634,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/322634.jpeg,3,2025-12-27 12:10:01,,8,['00823994006465'],False,,0.355,[],PARALLEL 49 - TRASH PANDA IPA 8 FOR 6 CAN,India Pale Ale,Canada,True,,2,2,,,False,2, TRASH PANDA IPA 8 FOR 6 CAN,0.055,Domestic Beer,False,[],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,14.79,,False,,,parallel 49 - trash panda ipa 8 for 6 can,,,13,Beer,[],True,1000,1006,1135,8.52,44.37,0.1562,94.68629961587708,0.010362694300518135
282,bcls,product,294962,0.24985512,PARALLEL 49 - TRICYCLE GRAPEFRUIT RADLER TALL CAN,,,Domestic - BC Beer,3.1,[],,2.99,True,False,,,"A crisp lager infused with ruby red grapefruit for a refreshing, citrus-forward experience.
",,[],,,294962,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/294962.jpeg,710,2025-12-27 12:10:01,,1,['00823994006489'],False,,0.473,[],PARALLEL 49 - TRICYCLE GRAPEFRUIT RADLER TALL CAN,Lager,Canada,True,,3,3,,,False,29, TRICYCLE GRAPEFRUIT RADLER TALL CAN,0.035,Domestic Beer,False,[],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,1,2.99,,False,,,parallel 49 - tricycle grapefruit radler tall can,,,53,Beer,[],True,1000,1006,1135,335.83,2122.9,0.016555,180.61008758683178,0.15025906735751296
283,bcls,product,207963,0.24985512,PARALLEL 49 - UNPARALLELED 8 PACK TALL CAN,,,Domestic - BC Beer,4.0,[],True,22.99,True,False,2025-11-23T00:00:00.000-08:00,,"A mixer pack like no other, Parallel 49's Unparalleled Pack boasts the perfect selection of light yet hoppy Ultra Fox Pale Ale, a juicy Space Kitty IPA, along with hop bombs, Filthy Dirty IPA and Trash Panda Hazy IPA.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,207963,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/207963.jpeg,1214,2025-12-27 12:10:01,,8,['00823994002184'],False,,0.473,[],PARALLEL 49 - UNPARALLELED 8 PACK TALL CAN,Variety Pack,Canada,True,,2,2,,,False,110, UNPARALLELED 8 PACK TALL CAN,0.057999999999999996,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,19.99,,False,,,parallel 49 - unparalleled 8 pack tall can,,2025-12-27T00:00:00.000-08:00,128,Beer,[],True,1000,1006,1135,4593.776,27909.859999999997,0.21947199999999997,104.7514033680834,0.5699481865284974
284,bcls,product,442968,0.24985512,PARKSIDE - DAWN PILSNER TALL CAN,,,Domestic - BC Beer,4.4,[],True,13.29,True,False,2025-11-23T00:00:00.000-08:00,,,2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,442968,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/442968.jpeg,1108,2025-12-27 12:10:01,,4,"['00696852156271', '00628055331506']",False,,0.473,[],PARKSIDE - DAWN PILSNER TALL CAN,Pilsner,Canada,True,,2,2,,,False,80, DAWN PILSNER TALL CAN,0.048,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARKSIDE ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,12.29,,False,,,parkside - dawn pilsner tall can,,2025-12-27T00:00:00.000-08:00,63,Beer,[],True,1000,1006,1133,2096.336,14725.32,0.090816,146.33985200845666,0.41450777202072536
285,bcls,product,131066,0.24846016,PARKSIDE - DREAMBOAT HAZY I.P.A TALL CAN,,,Domestic - BC Beer,4.4,[],,14.99,True,False,,,"This hazy IPA has waves of fresh melon and hand-squeezed citrus notes. Double dry-hopped with Citra and Azacca during and after fermentation. A juicy treat that lingers like a hazy dream.
",,[],,,131066,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/131066.jpeg,779,2025-12-27 12:10:01,,4,"['00696852156226', '00628055331223']",False,,0.473,[],PARKSIDE - DREAMBOAT HAZY I.P.A TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,77, DREAMBOAT HAZY I.P.A TALL CAN,0.063,Domestic Beer,False,[],SR,BC Craft Beer,PARKSIDE ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,14.99,,False,,,parkside - dreamboat hazy i.p.a tall can,,,147,Beer,[],True,1000,1006,1133,1473.868,11677.210000000001,0.119196,125.75925366623042,0.39896373056994816
286,bcls,product,426607,0.24846016,PARKSIDE - DUSK PALE ALE TALL CAN,,,Domestic - BC Beer,4.4,[],True,13.29,True,False,2025-11-23T00:00:00.000-08:00,,,2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,426607,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/426607.jpeg,1160,2025-12-27 12:10:01,,4,"['00628055331605', '00696852156264']",False,,0.473,[],PARKSIDE - DUSK PALE ALE TALL CAN,Pale Ale,Canada,True,,2,2,,,False,89, DUSK PALE ALE TALL CAN,0.053,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARKSIDE ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,12.29,,False,,,parkside - dusk pale ale tall can,,2025-12-27T00:00:00.000-08:00,67,Beer,[],True,1000,1006,1133,2194.72,15416.4,0.10027599999999999,132.53420559256452,0.46113989637305697
287,bcls,product,652057,0.24985512,PAULANER - HEFE WEISSEBIER TALL CAN,,,Import Beer,4.4,[],True,3.49,False,False,2025-11-23T00:00:00.000-08:00,,"The No. 1 Weissbier in Germany and one of the world's favourites. Naturally cloudy and shining silky-gold in the glass under a really strong head of foam. At the first mouthful this weissbier classic has a mild aroma of banana. Finer palates detect a trace of mango and pineapple and the balance between sweet and bitter. Beer connoisseurs appreciate the fine note of yeast and the mild but sparkling mix of aromas. It is a typical beer garden beer, which brings people together all over the world.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,652057,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/652057.jpeg,6043,2025-12-27 12:10:01,,1,"['04066600601920', '04066600601937', '04066600692003']",False,,0.5,[],PAULANER - HEFE WEISSEBIER TALL CAN,Wheat,Germany,False,,2,2,,,False,102, HEFE WEISSEBIER TALL CAN,0.055,Import Beer,False,['On Sale'],SR,,PAULANER ,DE,,Europe Beer,,False,False,0,3.19,,False,,,paulaner - hefe weissebier tall can,,2025-12-27T00:00:00.000-08:00,197,Beer,[],True,1000,1007,1188,3021.5,21090.07,0.0275,126.90909090909092,0.5284974093264249
288,bcls,product,644740,0.24846016,PAULANER - OKTOBERFEST BIER TALL CAN,,,Import Beer,4.1,[],True,4.29,False,False,2025-11-23T00:00:00.000-08:00,,,2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,644740,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/644740.jpeg,11,2025-12-27 12:10:01,,1,['04066600611684'],False,,0.5,[],PAULANER - OKTOBERFEST BIER TALL CAN,Lager,Germany,False,,2,2,,,False,6, OKTOBERFEST BIER TALL CAN,0.06,Import Beer,False,['On Sale'],ST,,PAULANER ,DE,,Europe Beer,,False,False,0,2.77,,False,,,paulaner - oktoberfest bier tall can,,2025-12-27T00:00:00.000-08:00,112,Beer,[],True,1000,1007,1188,5.5,47.19,0.03,143.0,0.031088082901554404
289,bcls,product,400347,0.24846016,PERONI - NASTRO AZZURRO CAN,,,Import Beer,4.4,[],True,31.79,False,False,2025-11-23T00:00:00.000-08:00,,"This beer is brewed with Italian passion and superior ingredients for a uniquely uplifting taste. We describe Peroni Nastro Azzurro as a pale golden, crisp and refreshing beer, with a delicate balance of bitterness, citrus and aromatic notes and a fast, clean finish. It's a modern Italian masterpiece.
",2025-11-23T00:00:00.000-08:00,"['BCL Select', 'On Sale']",2025-12-27T00:00:00.000-08:00,,400347,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/400347.jpeg,1677,2025-12-27 12:10:01,,12,['08008440512406'],False,,0.33,[],PERONI - NASTRO AZZURRO CAN,Lager,Italy,False,,2,2,,,False,100, NASTRO AZZURRO CAN,0.051,Import Beer,True,"['BCL Select', 'On Sale']",C,,PERONI ,IT,,Europe Beer,,False,False,0,26.79,,False,,,peroni - nastro azzurro can,,2025-12-27T00:00:00.000-08:00,132,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1000,1007,1188,6640.92,53311.83,0.20195999999999997,157.40740740740742,0.5181347150259067
290,bcls,product,652487,0.24985512,PERONI NASTRO  AZZURRO TALL CAN,,,Import Beer,4.1,[],,3.89,False,False,,,"This beer is brewed with Italian passion and superior ingredients for a uniquely uplifting taste. We describe Peroni Nastro Azzurro as a pale golden, crisp and refreshing beer, with a delicate balance of bitterness, citrus and aromatic notes and a fast, clean finish. It's a modern Italian masterpiece.
",,[],,,652487,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/652487.jpeg,4897,2025-12-27 12:10:01,,1,['08008440422019'],False,,0.5,[],PERONI NASTRO  AZZURRO TALL CAN,Lager,Italy,False,,2,2,,,False,99,PERONI NASTRO  AZZURRO TALL CAN,0.051,Import Beer,False,[],SR,,,IT,,Europe Beer,,False,False,0,3.89,,False,,,peroni nastro  azzurro tall can,,,74,Beer,[],True,1000,1007,1188,2448.5,19049.33,0.0255,152.54901960784315,0.5129533678756477
291,bcls,product,525188,0.24846016,PERONI NASTRO AZZURRO,,,Import Beer,4.1,['Featured Products'],True,16.79,False,False,2025-11-23T00:00:00.000-08:00,,"This beer is brewed with Italian passion and superior ingredients for a uniquely uplifting taste. We describe Peroni Nastro Azzurro as a pale golden, crisp and refreshing beer, with a delicate balance of bitterness, citrus and aromatic notes and a fast, clean finish. It's a modern Italian masterpiece.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,525188,True,['Featured Products'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/525188.jpeg,2769,2025-12-27 12:10:01,,6,"['08008440000583', '00181954000022', '08008440522016']",False,,0.33,[],PERONI NASTRO AZZURRO,Lager,Italy,False,,2,2,,,False,130,PERONI NASTRO AZZURRO,0.05,Import Beer,False,['On Sale'],SR,,,IT,,Europe Beer,,False,False,0,15.79,,False,"[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured Products', 'promoCode': '2025DECFLYER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured Products', 'promoCode': '2025DECFLYER', 'published': True, 'shortName': ''}]",peroni nastro azzurro,,2025-12-27T00:00:00.000-08:00,219,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,1000,1007,1188,5482.62,46491.509999999995,0.099,169.59595959595958,0.6735751295336787
292,bcls,product,196244,0.24985512,PERSEPHONE BREWING - COAST LIFE LAGER CAN,,,Domestic - BC Beer,4.3,[],True,14.99,True,False,2025-11-23T00:00:00.000-08:00,,"Crisp and refreshing, this North American style lager is light and delicious and pairs well with floating of the water dreaming about saving the world.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,196244,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/196244.jpeg,1025,2025-12-27 12:10:01,,6,['00626990288831'],False,,0.355,[],PERSEPHONE BREWING - COAST LIFE LAGER CAN,Lager,Canada,True,,2,2,,,False,64, COAST LIFE LAGER CAN,0.045,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PERSEPHONE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,13.99,,False,,,persephone brewing - coast life lager can,,2025-12-27T00:00:00.000-08:00,11,Beer,[],True,1000,1006,1133,2183.25,15364.75,0.09584999999999999,156.39019300991134,0.3316062176165803
293,bcls,product,62851,0.24846016,PERSEPHONE BREWING - GODDESS GOLDEN ALE,,,Domestic - BC Beer,4.3,[],True,11.49,True,False,2025-11-23T00:00:00.000-08:00,,"Modeled after an English style summer bitter. Crisp, dry and refreshing, with a light biscuity malty character. A delicate, herbal hop aroma, backed with an assertive bitterness. 
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,62851,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/62851.jpeg,827,2025-12-27 12:10:01,,6,['00626990186076'],False,,0.355,[],PERSEPHONE BREWING - GODDESS GOLDEN ALE,Pale Ale,Canada,True,,2,2,,,False,56, GODDESS GOLDEN ALE,0.05,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,PERSEPHONE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,10.49,,False,,,persephone brewing - goddess golden ale,,2025-12-27T00:00:00.000-08:00,158,Beer,[],True,1000,1006,1133,1761.51,9502.23,0.1065,107.88732394366198,0.29015544041450775
294,bcls,product,437608,0.24846016,PERSEPHONE BREWING - PALE ALE,,,Domestic - BC Beer,3.9,[],,15.99,True,False,,,"A beer made with care, meant to share. This medium-bodied, light-coloured ale is bursting with citrus and tropical aromas form citra hops.
",,[],,,437608,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/437608.jpeg,584,2025-12-27 12:10:01,,6,['00626990248590'],False,,0.355,[],PERSEPHONE BREWING - PALE ALE,Pale Ale,Canada,True,,2,2,,,False,63, PALE ALE,0.055,Domestic Beer,False,[],SR,BC Craft Beer,PERSEPHONE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,15.99,,False,,,persephone brewing - pale ale,,,51,Beer,[],True,1000,1006,1133,1243.9199999999998,9338.16,0.11714999999999999,136.49167733674778,0.32642487046632124
295,bcls,product,399717,0.24846016,PHILLIPS - BLUE BUCK ALE CAN,,,Domestic - BC Beer,3.8,[],True,14.79,True,False,2025-11-23T00:00:00.000-08:00,,"Pouring a light amber colour with a straw head, soft aromas of citrus and hints of pine lead to a robust malt flavour accented with toasted caramel undertones. Its light and balanced mouthfeel finishes refreshingly crisp.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,399717,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/399717.jpeg,3237,2025-12-27 12:10:01,,6,['00626990109129'],False,,0.355,[],PHILLIPS - BLUE BUCK ALE CAN,Pale Ale,Canada,True,,2,2,,,False,145, BLUE BUCK ALE CAN,0.05,Domestic Beer,False,['On Sale'],G,BC Craft Beer,PHILLIPS ,CA,,Domestic - BC Regional Beer,,False,False,0,12.79,,False,,,phillips - blue buck ale can,,2025-12-27T00:00:00.000-08:00,226,Beer,[],True,1000,1006,1135,6894.8099999999995,47875.229999999996,0.1065,138.8732394366197,0.7512953367875648
